% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:19
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
-34.604                   -22.362999999999996      43.479                   5.048420105358038E18
10.425999999999998        39.925999999999995       43.419                   5.0271035964726405E18
19.310999999999996        -36.538                  43.359                   5.0008517094128292E18
-38.98                    13.919                   43.299                   4.9853540358539551E18
38.202                    16.091                   43.239                   5.0774805343592561E18
-17.326                   -37.72699999999999       43.17999999999999        5.0978938731129006E18
-12.727999999999998       39.582                   43.11999999999999        5.0141188559727012E18
36.176                    -20.619                  43.059999999999995       5.0598155032755036E18
-40.664                   -9.2464                  42.99999999999999        5.0394948304242964E18
23.772999999999996        34.337                   42.94                    4.9869628117354547E18
5.672699999999999         -41.437999999999995      42.88                    5.0359039193013617E18
-32.221                   26.762999999999998       42.82                    5.0215883018302525E18
41.898                    2.0341                   42.76                    4.9769509450464041E18
-29.563                   -29.844999999999995      42.7                     5.1342551843692001E18
1.6414                    42.037                   42.64                    4.9631119207542866E18
27.225                    -32.152                  42.58                    4.9976014025386394E18
-41.853                   5.3255                   42.52                    5.0495242804900567E18
34.508                    24.379                   42.46                    4.9518231132839025E18
-8.989799999999999        -41.345                  42.4                     4.9966181326524805E18
-21.329                   36.61099999999999        42.340999999999994       5.051423338934014E18
40.515                    -12.606                  42.28099999999999        5.0463509507952599E18
-38.443                   -18.098                  42.221                   5.0475350765879532E18
16.145                    39.368                   42.160999999999994       5.0011356792897659E18
14.709                    -39.989999999999995      42.101                   4.9991683124627569E18
-37.910999999999994       19.579                   42.041                   4.9356991447371817E18
41.237                    11.186999999999998       41.981                   4.9787623696237107E18
-22.881                   -36.154                  41.921                   4.9765408667888722E18
-7.5599                   42.172                   41.861                   4.9526106580127785E18
34.10799999999999         -26.024999999999995      41.801                   4.9777882649708503E18
-42.788                   -3.8544999999999994      41.741                   5.0220411994178509E18
28.985999999999997        31.787999999999997       41.681                   5.0116438800066355E18
0.099217                  -43.077                  41.621                   5.0123268312387686E18
-29.210999999999995       31.739                   41.561                   4.9104444855117998E18
43.035999999999994        -3.6771                  41.501999999999995       4.9784555414948731E18
-34.263                   -26.394                  41.44199999999999        4.9517828171421921E18
7.445199999999999         42.66299999999999        41.382                   4.9654382936598794E18
23.359                    -36.536                  41.322                   4.9794735298962248E18
-41.959                   11.175999999999998       41.262                   4.9714060705163489E18
38.539                    20.128999999999998       41.202                   4.9602545356636897E18
-14.84                    -40.928                  41.142                   4.9457041693339146E18
-16.726                   40.25599999999999        41.082                   4.9338103213555036E18
39.57699999999999         -18.409                  41.022                   4.9212165929946767E18
-41.671                   -13.176                  40.962                   5.0129502587405353E18
21.855                    37.91299999999999        40.902                   4.9803914959563325E18
9.506899999999998         -42.773                  40.842                   4.9910575644889498E18
-35.949                   25.15                    40.782                   5.0654219218488351E18
43.551                    5.745599999999999        40.722                   4.9145726949131459E18
-28.267999999999997       -33.697                  40.662                   5.0647152143128812E18
-1.9209                   43.99699999999999        40.603                   4.9301240177762908E18
31.174999999999997        -31.184                  40.543                   5.0354438780848681E18
-44.10699999999999        1.9376999999999998       40.483                   4.908281857729365E18
33.873999999999995        28.399999999999995       40.423                   4.8972384323767337E18
-5.8008                   -43.876999999999995      40.363                   4.8966069212630743E18
-25.392999999999997       36.31699999999999        40.303                   5.0777158044379515E18
43.30799999999999         -9.638199999999998       40.243                   4.9888296958886052E18
-38.49199999999999        -22.175                  40.183                   4.9988522554168474E18
13.419999999999998        42.40299999999999        40.123                   4.9240870971444552E18
18.77                     -40.381                  40.063                   4.9072684941990605E18
-41.167                   17.116999999999997       40.003                   4.9989111045599519E18
41.969                    15.204                   39.943                   4.9193358285174743E18
-20.701                   -39.608                  39.883                   5.0311870006710825E18
-11.504999999999999       43.241                   39.823                   4.888290605393876E18
37.736999999999995        -24.142                  39.764                   4.9099246428445798E18
-44.186                   -7.6985                  39.704                   4.9368479605223332E18
27.413                    35.565999999999995       39.644                   4.9174446332774984E18
3.8150999999999997        -44.795                  39.584                   4.9437466130456586E18
-33.11                    30.488999999999997       39.524                   4.9746239095128054E18
45.062                    -0.11603999999999999     39.464                   4.9429074861398528E18
-33.34499999999999        -30.389                  39.404                   4.9569149607412654E18
4.0646                    44.984                   39.344                   4.9759501291296481E18
27.421                    -35.957                  39.284                   4.9175088769144852E18
-44.559                   8.0002                   39.224                   4.9109952243175045E18
38.304                    24.228                   39.164                   4.8686330112728873E18
-11.891999999999998       -43.788999999999994      39.104                   4.9112694497710418E18
-20.832999999999995       40.367                   39.044                   4.9014415546824008E18
42.678                    -15.710999999999999      38.984                   4.9232866503607368E18
-42.129                   -17.263                  38.925                   5.016815296554199E18
19.425                    41.234                   38.865                   4.8628363142030234E18
13.545                    -43.575                  38.805                   4.9236246430051881E18
-39.466                   23.006999999999998       38.745                   4.8949956894704353E18
44.691                    9.7047                   38.685                   4.8637695988434319E18
-26.428                   -37.386                  38.625                   4.8767196120683141E18
-5.7731                   45.468999999999994       38.565                   4.8998774182715249E18
35.00899999999999         -29.66                   38.505                   4.9263483350699704E18
-45.9                     -1.7797                  38.445                   4.845914138490454E18
32.679                    32.353                   38.385                   4.9155174302134211E18
-2.2448                   -45.97999999999999       38.325                   4.8609010956714619E18
-29.436                   35.459                   38.265                   4.8728797735619441E18
45.706                    -6.2696                  38.205                   4.878111097156353E18
-37.978                   -26.278999999999996      38.145                   4.8868810771550269E18
10.263                    45.08                    38.085                   4.832374515087062E18
22.907                    -40.215999999999994      38.026                   4.8726055670419436E18
-44.102999999999994       14.194999999999999       37.966                   4.8953244997798564E18
42.154                    19.344999999999995       37.906                   4.891642825013548E18
-18.035                   -42.784                  37.846                   4.8699521188845404E18
-15.617999999999999       43.776                   37.786                   4.8257285114213069E18
41.12899999999999         -21.752                  37.726                   4.8721214369565071E18
-45.068                   -11.756                  37.666                   4.9083427346349332E18
25.316999999999997        39.152                   37.606                   4.9874616450688666E18
7.7867                    -46.017999999999994      37.546                   4.8855187951074898E18
-36.864                   28.702                   37.486                   4.9525862741721723E18
46.619                    3.7414                   37.426                   4.8607511941316608E18
-31.879999999999995       -34.28399999999999       37.366                   4.9734326219639173E18
0.34928999999999993       46.86299999999999        37.30599999999999        4.9402334104486953E18
31.43                     -34.826                  37.245999999999995       4.9707528933132032E18
-46.748                   4.453999999999999        37.187                   4.8699502550679142E18
37.517                    28.321999999999996       37.127                   4.9428053035028726E18
-8.5411                   -46.27199999999999       37.067                   4.9516599509257001E18
-24.984                   39.929                   37.007                   4.9756464155073792E18
45.43899999999999         -12.579                  36.947                   4.8675579434112799E18
-42.044                   -21.44                   36.887                   4.9373206743885998E18
16.536                    44.253                   36.827                   4.8437865890428211E18
17.717                    -43.844                  36.767                   4.840469563223849E18
-42.722                   20.382                   36.707                   4.8873868798953073E18
45.314                    13.842999999999998       36.647                   4.827111425786923E18
-24.086                   -40.85699999999999       36.587                   4.8633275031202806E18
-9.8477                   46.441                   36.526999999999994       4.8758461229128663E18
38.669                    -27.618999999999996      36.46699999999999        4.8369479975532667E18
-47.216                   -5.760999999999999       36.40699999999999        4.792759917547137E18
30.953999999999997        36.176                   36.348                   4.8582801089536102E18
1.6141                    -47.629999999999995      36.288                   4.8437220216001864E18
-33.396                   34.063                   36.228                   4.9202703197544724E18
47.67999999999999         -2.561                   36.168                   4.8141276357656863E18
-36.922                   -30.348                  36.108                   4.8338878179977656E18
6.732399999999999         47.363                   36.048                   4.8084149600676639E18
27.053999999999995        -39.50899999999999       35.988                   4.8288026652041267E18
-46.681                   10.868                   35.928                   4.8015392709746268E18
41.801                    23.541                   35.868                   4.8080172084449444E18
-14.934999999999999       -45.63699999999999       35.80799999999999        4.7937000520080445E18
-19.833                   43.78                    35.74799999999999        4.7999776909471416E18
44.238                    -18.903                  35.687999999999995       4.8162920637788938E18
-45.43099999999999        -15.959                  35.62799999999999        4.8573576791908844E18
22.74                     42.49499999999999        35.56799999999999        4.8655366100820552E18
11.947999999999999        -46.738                  35.509                   4.8073637664286218E18
-40.418                   26.416                   35.449                   4.7768425418598605E18
47.68999999999999         7.830499999999999        35.389                   4.8005745451970427E18
-29.902999999999995       -38.022999999999996      35.329                   4.8100873705329603E18
-3.6377                   48.278999999999996       35.269                   4.885845811408681E18
35.326                    -33.172                  35.209                   4.8491756675871334E18
-48.5                     0.59811                  35.149                   4.7753959200272753E18
36.198                    32.349                   35.089                   4.8722473010700206E18
-4.8446                   -48.348                  35.029                   4.8929667607997256E18
-29.111999999999995       38.957                   34.968999999999994       4.8302605789939835E18
47.82399999999999         -9.0689                  34.90899999999999        4.7980051291185541E18
-41.425999999999995       -25.64                   34.84899999999999        4.7976900117624689E18
13.238                    46.93                    34.788999999999994       4.86166036337745E18
21.959                    -43.586                  34.72899999999999        4.7796329261107517E18
-45.672999999999995       17.321                   34.669                   4.8398511897699246E18
45.416999999999994        18.095                   34.61                    4.8196586964870185E18
-21.285                   -44.06                   34.55                    4.8122562350508698E18
-14.08                    46.90699999999999        34.49                    4.816502693457748E18
42.103                    -25.098                  34.43                    4.8637703060636611E18
-48.04                    -9.9421                  34.37                    4.7426127815001815E18
28.732                    39.816                   34.31                    4.8935117847459912E18
5.7138                    -48.809                  34.24999999999999        4.7997081727279667E18
-37.215                   32.158                   34.18999999999999        4.8226743437982515E18
49.205                    1.4272                   34.129999999999995       4.7585224820394578E18
-35.348                   -34.319                  34.06999999999999        4.8490992393807288E18
2.8847999999999994        49.22399999999999        34.00999999999999        4.7759854751966054E18
31.149                    -38.277                  33.949999999999996       4.8761800290757263E18
-48.865                   7.189199999999999        33.88999999999999        4.7522798071027907E18
40.922                    27.729999999999997       33.83                    4.8451733924836076E18
-11.453                   -48.129                  33.771                   4.7926062011699292E18
-24.086                   43.261                   33.711                   4.8368244325844623E18
47.020999999999994        -15.642                  33.651                   4.7361049794364273E18
-45.27499999999999        -20.245                  33.591                   4.8322970272552489E18
19.726                    45.548                   33.53099999999999        4.7931712634030193E18
16.234999999999996        -46.948                  33.47099999999999        4.7397408861752801E18
-43.72                    23.671                   33.410999999999994       4.7847599688023265E18
48.266                    12.088                   33.35099999999999        4.7723037323762954E18
