% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:19
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
-3.7308999999999997       -2.0898                  9.0395                   1.6190829211943774E21
1.3459999999999999        4.0812                   9.0295                   1.6475120503384257E21
1.7728999999999997        -3.9377                  9.0195                   1.6152455905881371E21
-3.9863                   1.7142                   9.0095                   1.624457632223182E21
4.1168                    1.4354999999999998       8.9995                   1.6192475812877204E21
-2.0757                   -3.8574999999999995      8.9895                   1.6131804788547857E21
-1.0801999999999998       4.2664                   8.9795                   1.5803233143135907E21
3.6953999999999994        -2.4274                  8.9695                   1.5827784538274553E21
-4.3845                   -0.7095599999999999      8.9595                   1.5588961800715407E21
2.7662                    3.5007                   8.9495                   1.5678954041530827E21
0.32643999999999995       -4.4698                  8.939499999999999        1.5429652499017417E21
-3.2744999999999997       3.0891                   8.929499999999999        1.5610093935820087E21
4.5209                    -0.066168                8.919499999999998        1.5381209211424077E21
-3.393                    -3.0181                  8.909499999999998        1.5216758312956464E21
0.46517                   4.5369                   8.8994                   1.530029591762307E21
2.7332                    -3.6751999999999994      8.8894                   1.5243151714429305E21
-4.517                    0.86735                  8.8794                   1.504505262018648E21
3.933                     2.4216999999999995       8.8694                   1.4842311256772114E21
-1.2694                   -4.4608                  8.8594                   1.5002001010561898E21
-2.0857                   4.163799999999999        8.8494                   1.497242948618137E21
4.3683                    -1.6681                  8.8394                   1.477907772339621E21
-4.3654                   -1.7275999999999998      8.8294                   1.4737880082608064E21
2.0601                    4.239599999999999        8.8194                   1.470923796187596E21
1.3500999999999999        -4.5356                  8.8094                   1.4515298419729592E21
-4.0752                   2.442                    8.7994                   1.4793574969836728E21
4.6726                    0.9557899999999999       8.789399999999999        1.4412745389433364E21
-2.8106                   -3.8759                  8.779399999999999        1.4354502909935417E21
-0.54781                  4.774699999999999        8.769399999999997        1.4400764749951512E21
3.6429999999999993        -3.1626                  8.759399999999998        1.427226343700733E21
-4.8406                   -0.12925                 8.749399999999998        1.4331871470263688E21
3.495                     3.3776                   8.739399999999998        1.4083075589195435E21
-0.29663                  -4.8693                  8.729399999999998        1.4184444181304134E21
-3.0816999999999997       3.8047                   8.719399999999998        1.40027864197397E21
4.86                      -0.7264599999999999      8.709399999999999        1.3880992292651365E21
-4.089                    -2.7570999999999994      8.6993                   1.4000350843206416E21
1.1568                    4.8122                   8.6893                   1.3893288815898106E21
2.4061                    -4.3451                  8.6793                   1.3726083585091347E21
-4.725799999999999        1.5842                   8.6693                   1.3750903474941744E21
4.5706                    2.0311                   8.6593                   1.364864003028911E21
-2.0050999999999997       -4.6009                  8.6493                   1.3847231140267266E21
-1.6349                   4.7633                   8.639299999999999        1.362993693616141E21
4.4382                    -2.4161                  8.629299999999999        1.348991136216876E21
-4.921199999999999        -1.2205                  8.619299999999999        1.3587210343285268E21
2.8136999999999994        4.2383                   8.609299999999998        1.3309540668088621E21
0.79081                   -5.0425                  8.599299999999998        1.3419455147382575E21
-4.0024                   3.1945                   8.589299999999998        1.337210059902607E21
5.1258                    0.34922                  8.579299999999998        1.3226660876043574E21
-3.5551999999999997       -3.732                   8.569299999999998        1.3272016312149994E21
0.10089999999999999       5.17                     8.559299999999999        1.3193207726480362E21
3.4287999999999994        -3.8926999999999996      8.549299999999999        1.3016036335442573E21
-5.174099999999999        0.55602                  8.539299999999999        1.299298387609568E21
4.204                     3.0948                   8.5293                   1.293247968282885E21
-1.0126                   -5.1378                  8.5193                   1.303831163837646E21
-2.7323                   4.4863                   8.5093                   1.2929057711752555E21
5.0607                    -1.4669                  8.4992                   1.2886425951537133E21
-4.7369                   -2.344                   8.489199999999999        1.3072189651693648E21
1.9153                    4.9431                   8.479199999999999        1.274664235663956E21
1.9324999999999999        -4.9535                  8.469199999999999        1.2900076144509337E21
-4.7853                   2.3542                   8.459199999999997        1.2658720735847844E21
5.134                     1.5009                   8.449199999999998        1.2692455308674584E21
-2.7799                   -4.588199999999999       8.439199999999998        1.2673326228801142E21
-1.0525                   5.276399999999999        8.429199999999998        1.2525941733192082E21
4.3529                    -3.1889                  8.419199999999998        1.2526789220446356E21
-5.3793                   -0.5905999999999999      8.409199999999998        1.2572374775997268E21
3.5778                    4.0808                   8.399199999999999        1.2466568950489544E21
0.11873                   -5.441299999999999       8.389199999999999        1.2363300850565188E21
-3.7736999999999994       3.9430999999999994       8.3792                   1.250543390288221E21
5.4615                    -0.35945                 8.3692                   1.23280738285545E21
-4.2818                   -3.4337                  8.3592                   1.2243154861120993E21
0.8401999999999998        5.4392                   8.3492                   1.2132396543996883E21
3.0629999999999997        -4.5909                  8.3392                   1.23366826995896E21
-5.3743                   1.3196999999999999       8.3292                   1.2194044018831364E21
4.8675                    2.6644                   8.3192                   1.2219726215985564E21
-1.7941999999999998       -5.266799999999999       8.3092                   1.2087354061822189E21
-2.2406999999999995       5.1091999999999995       8.299099999999997        1.204547362344351E21
5.117                     -2.2598                  8.289099999999998        1.18966760412542E21
-5.3136                   -1.7949                  8.279099999999998        1.2045194747457957E21
2.7128                    4.925699999999999        8.269099999999998        1.2079760742751598E21
1.3304                    -5.478799999999999       8.259099999999998        1.1774369732743602E21
-4.694                    3.1492999999999998       8.249099999999999        1.1878967369461916E21
5.602999999999999         0.8507199999999999       8.2391                   1.1836105543289833E21
-3.5658999999999996       -4.4233                  8.2291                   1.1728721435599176E21
-0.35945                  5.684799999999999        8.2191                   1.1547744276748034E21
4.1155                    -3.9589999999999996      8.2091                   1.1681133142000184E21
-5.723199999999999        0.13963                  8.1991                   1.1545592304746624E21
4.3252                    3.7724                   8.1891                   1.1763079825646004E21
-0.64264                  -5.7175                  8.1791                   1.1599890299614216E21
-3.3966                   4.661499999999999        8.1691                   1.1681043063359802E21
5.667199999999999         -1.1456                  8.1591                   1.1408980979547135E21
-4.964699999999999        -2.9906                  8.1491                   1.1490907613982698E21
1.6446999999999998        5.5723                   8.1391                   1.1469441244167149E21
2.5573999999999995        -5.232399999999999       8.1291                   1.1496869905919159E21
-5.4332                   2.1358                   8.1191                   1.1457761616240561E21
5.461899999999999         2.1002                   8.1091                   1.1353103668043793E21
-2.6149                   -5.2505                  8.098999999999998        1.133460834376482E21
-1.6222999999999999       5.6512                   8.089                    1.1392393559933492E21
5.0252                    -3.0783                  8.079                    1.124286951339543E21
-5.7983                   -1.1271999999999998      8.069                    1.1151603969888471E21
3.5222                    4.7588                   8.059                    1.1303056638050404E21
0.61884                   -5.901699999999999       8.049                    1.1230819668908696E21
-4.452999999999999        3.9427                   8.039                    1.1133792215369824E21
5.9603                    0.10097                  8.029                    1.1087461997817139E21
-4.3365                   -4.1098                  8.019                    1.1010449010966109E21
0.42239999999999994       5.9731                   8.009                    1.1037034271768883E21
3.7315999999999994        -4.7001                  7.998999999999999        1.104249719192929E21
-5.9395999999999995       0.9471799999999999       7.988999999999999        1.09925348626472E21
5.0306                    3.321                    7.978999999999999        1.1006101737424557E21
-1.4692999999999998       -5.859699999999999       7.968999999999999        1.0963544848444218E21
-2.8811                   5.3249                   7.959                    1.0808682695385201E21
5.733699999999999         -1.9844999999999997      7.949                    1.0865204150423793E21
-5.5804                   -2.4149                  7.939                    1.0789013264138253E21
2.4889                    5.562099999999999        7.929                    1.0877626771537975E21
1.926                     -5.794899999999999       7.918999999999999        1.067047964027629E21
-5.3459                   2.9782999999999995       7.908999999999999        1.0691541859060236E21
5.9662                    1.418                    7.8989                   1.0661447202510954E21
-3.4487                   -5.0864                  7.888899999999999        1.0649909781333433E21
-0.89471                  6.0928                   7.878899999999999        1.051082725003623E21
4.785199999999999         -3.8962999999999997      7.868899999999999        1.0552999398101987E21
-6.1731                   -0.3600999999999999      7.858899999999999        1.0701838479723945E21
4.3175                    4.444499999999999        7.8488999999999995       1.0604706842336395E21
-0.18170999999999998      -6.206299999999999       7.838899999999999        1.0486702408700816E21
-4.0666                   4.7086                   7.828899999999999        1.037959418809605E21
6.1917                    -0.72654                 7.818899999999999        1.049817863710578E21
-5.0665                   -3.6539999999999995      7.8088999999999995       1.0329543907740941E21
1.2700999999999998        6.1289                   7.7989                   1.0476115709572442E21
3.2098                    -5.387999999999999       7.7889                   1.0484370664747692E21
-6.0182                   1.8082999999999998       7.7789                   1.0405925729004422E21
5.670299999999999         2.7373                   7.7689                   1.0273593106571177E21
-2.3366                   -5.86                    7.758899999999999        1.02596302806999E21
-2.2398                   5.9109                   7.748899999999999        1.0322437958622073E21
5.6552                    -2.851                   7.738899999999999        1.0216901229967264E21
-6.107599999999999        -1.7211                  7.728899999999999        1.0174078515752368E21
3.3474                    5.404999999999999        7.7189                   1.0146350193410069E21
1.1851                    -6.2585                  7.7089                   1.0118662390924196E21
-5.1111                   3.8215999999999997       7.698799999999999        1.0095230631281361E21
6.3622                    0.6357599999999999       7.688799999999999        1.018373390296487E21
-4.2698                   -4.7753                  7.678799999999999        1.0126981450214054E21
-0.077396                 6.417399999999999        7.668799999999999        1.0189321899168158E21
4.400099999999999         -4.688399999999999       7.658799999999999        9.948140555203685E20
-6.4234                   0.48573999999999995      7.6488                   1.0041715509348239E21
5.073799999999999         3.9880999999999998       7.6388                   1.0059567276251793E21
-1.0492999999999997       -6.3797                  7.6288                   9.980427224075728E20
-3.5421                   5.4228                   7.6188                   9.98317854393284E20
6.2863                    -1.6089                  7.608799999999999        9.968469631362027E20
-5.7324                   -3.0654999999999997      7.598799999999999        9.970110566702779E20
2.16                      6.143599999999999        7.588799999999999        1.0094921782474378E21
2.5618                    -5.999899999999999       7.578799999999999        9.975590723889035E20
-5.952499999999999        2.6984999999999997       7.5687999999999995       9.824158610775579E20
6.222899999999999         2.0346                   7.5588                   9.731051710311613E20
-3.2198999999999995       -5.7139                  7.5488                   9.891454326737551E20
-1.4879999999999998       6.399399999999999        7.5388                   9.779947032675746E20
5.429399999999999         -3.7200999999999995      7.5288                   9.908345650018746E20
-6.5277                   -0.9260599999999999      7.518799999999999        9.725623092183939E20
4.195                     5.101                    7.5088                   9.787818221206887E20
0.3530499999999999        -6.606399999999999       7.4986999999999995       9.639403800703488E20
-4.7309                   4.6408                   7.4887                   9.586612579233004E20
6.6345                    -0.22664                 7.4787                   9.697280606005917E20
-5.0538                   -4.321799999999999       7.4687                   9.608225516673242E20
0.8085299999999999        6.6116                   7.4587                   9.605201239675112E20
3.8764                    -5.4305                  7.448699999999999        9.532651657939035E20
-6.537499999999999        1.3881                   7.438699999999999        9.518167413487855E20
5.7678                    3.3981                   7.428699999999999        9.538286908233102E20
-1.9607999999999999       -6.412299999999999       7.418699999999999        9.497765491715924E20
-2.8904                   6.0626999999999995       7.408699999999999        9.55535220657713E20
6.236799999999999         -2.5221999999999998      7.398699999999999        9.430034294134022E20
-6.3128                   -2.357                   7.388699999999999        9.509985186698431E20
3.0677999999999996        6.012                    7.378699999999999        9.323518654051592E20
1.8018999999999998        -6.5158                  7.368699999999999        9.464903330535233E20
-5.7392                   3.5932                   7.3587                   9.40336890034236E20
6.6698                    1.2292999999999998       7.3487                   9.4488965895969E20
-4.0943                   -5.420399999999999       7.3387                   9.45396111149374E20
-0.64348                  6.7732                   7.3287                   9.387209422604096E20
5.0577                    -4.5669                  7.3187                   9.31707497461129E20
-6.825                    -0.049014999999999996    7.3087                   9.216641440649902E20
5.0073                    4.6537                   7.2986                   9.239479123748585E20
-0.5495699999999999       -6.8245                  7.288599999999999        9.313319549267136E20
-4.211199999999999        5.4118                   7.278599999999999        9.198965323304906E20
6.771299999999999         -1.1477                  7.268599999999999        9.216350365099828E20
-5.776999999999999        -3.7334                  7.2585999999999995       9.230161397976422E20
1.7405999999999997        6.6654                   7.248599999999999        9.138285391356673E20
3.2238999999999995        -6.0999                  7.238599999999999        9.122434206224123E20
-6.507499999999999        2.3237                   7.228599999999999        9.081743342771511E20
6.3777                    2.6864                   7.2185999999999995       9.087660496899594E20
-2.8924                   -6.2984                  7.2086                   9.070441817048226E20
-2.1249                   6.607899999999999        7.1986                   9.09047815833515E20
6.039399999999999         -3.4422999999999995      7.1886                   9.11854559183508E20
-6.7886                   -1.5435999999999999      7.1786                   8.987155857314784E20
3.9687999999999994        5.7323                   7.1686                   8.99388563430517E20
0.94703                   -6.9178999999999995      7.1586                   9.04159533583535E20
-5.3792                   4.467899999999999        7.1486                   8.952290058040934E20
6.994699999999999         0.33958999999999995      7.1386                   8.989561961192008E20
-4.9354                   -4.9825                  7.1286                   9.157370741630068E20
0.27402                   7.0179                   7.1186                   8.823987767970521E20
4.545                     -5.3675999999999995      7.1086                   8.971362962501969E20
-6.9871                   0.88907                  7.098499999999999        8.92741535066794E20
5.7609                    4.069999999999999        7.088499999999999        8.967733150730441E20
-1.5008                   -6.9023                  7.078499999999999        8.906873430982939E20
-3.5608                   6.112                    7.068499999999999        8.85013216594959E20
6.763799999999999         -2.1044                  7.0584999999999996       8.775418962354876E20
-6.4179                   -3.0213999999999994      7.0485                   8.90033539519477E20
2.6952                    6.572299999999999        7.0385                   8.8227313931754E20
2.4555                    -6.676099999999999       7.0285                   8.831804233463021E20
-6.3290999999999995       3.2686                   7.0185                   8.685026662018014E20
6.8842                    1.8676                   7.0085                   8.682486400813884E20
-3.8198999999999996       -6.0357                  6.9985                   8.828967029924371E20
-1.2620999999999998       7.0405                   6.9885                   8.647906158694753E20
5.6941                    -4.344799999999999       6.9785                   8.810065766495895E20
-7.143299999999999        -0.6434899999999999      6.9685                   8.712064787631477E20
4.8391                    5.3069                   6.9585                   8.662670132824281E20
0.016564                  -7.1916                  6.948499999999999        8.733030833171037E20
-4.8766                   5.298699999999999        6.9384999999999994       8.51146684996269E20
7.184699999999999         -0.61387                 6.928499999999999        8.502717984595876E20
-5.72                     -4.4064                  6.918499999999999        8.61971678149078E20
1.2428999999999997        7.122399999999999        6.908499999999999        8.513455298576899E20
3.8997                    -6.0995                  6.8984                   8.659495403134968E20
-7.0049                   1.8657999999999997       6.8884                   8.596211297898252E20
6.4339                    3.3604                   6.8784                   8.618924352556114E20
-2.4775                   -6.832799999999999       6.8684                   8.53442114873893E20
-2.7923                   6.7204999999999995       6.8584                   8.438011257685114E20
6.6071                    -3.0732999999999997      6.8484                   8.62953796916193E20
-6.956799999999999        -2.1997                  6.8384                   8.439094582717157E20
3.6484999999999994        6.3294                   6.8284                   8.482660387913888E20
1.5870999999999997        -7.140799999999999       6.8184                   8.478763040316213E20
-6.001399999999999        4.1986                   6.8084                   8.433801199085483E20
7.270599999999999         0.9592                   6.798399999999999        8.385024375221754E20
-4.7191                   -5.6256                  6.788399999999999        8.509331600094509E20
-0.32069                  7.3451                   6.7783999999999995       8.352747313753624E20
5.2044999999999995        -5.2059                  6.768399999999999        8.416842263061578E20
-7.3633999999999995       0.32349999999999995      6.758399999999999        8.395598638695227E20
5.6551                    4.741299999999999        6.748399999999999        8.447184941391774E20
-0.9684099999999999       -7.3251                  6.7383999999999995       8.347786704087321E20
-4.2392                   6.0629                   6.728399999999999        8.305110948155953E20
7.230099999999999         -1.6091                  6.7184                   8.258581358098001E20
-6.426                    -3.7019                  6.7084                   8.334524454760554E20
2.2404                    7.078999999999999        6.6983                   8.297673321517639E20
3.1335999999999995        -6.741399999999999       6.6883                   8.345415259373345E20
-6.872699999999999        2.8577                   6.6783                   8.195062422040407E20
7.0064                    2.5383                   6.6683                   8.223779913482015E20
-3.4559                   -6.6124                  6.6583                   8.202126527275319E20
-1.9205999999999999       7.218799999999999        6.648299999999999        8.095568379216272E20
6.2999                    -4.0303                  6.638299999999999        8.257783931971448E20
-7.3766                   -1.2852                  6.628299999999999        8.180850368755355E20
4.5765                    5.937499999999999        6.618299999999999        8.185296409270315E20
0.63691                   -7.4783                  6.608299999999999        8.218811378011156E20
-5.527599999999999        5.09                     6.598299999999999        8.034282454998576E20
7.522899999999999         -0.019372                6.588299999999999        8.089188578090699E20
-5.5667                   -5.073299999999999       6.578299999999999        8.126894399208148E20
0.67857                   7.5098                   6.5683                   8.05913880868123E20
4.577699999999999         -6.0028                  6.5583                   8.147828807995089E20
-7.4388                   1.3356                   6.5483                   8.12128446913763E20
6.3947                    4.0447                   6.5383                   8.060309342177572E20
-1.9854                   -7.3103                  6.5283                   8.023695337234841E20
-3.478                    6.7391                   6.5183                   8.063974757222718E20
7.124899999999999         -2.6228                  6.5083                   8.106939791807691E20
-7.033199999999999        -2.8819999999999997      6.498199999999999        7.929927976220008E20
3.2429                    6.8837                   6.488199999999999        8.066495469533131E20
2.2612                    -7.2745999999999995      6.478199999999999        7.963675689324545E20
-6.5886                   3.8408999999999995       6.4681999999999995       7.946096543998011E20
7.461                     1.6201                   6.458199999999999        7.943052648038964E20
-4.412                    -6.2414                  6.448199999999999        7.921083571096682E20
-0.9637899999999999       7.5908                   6.438199999999999        7.846425405986541E20
5.8446                    -4.9516                  6.4281999999999995       7.898833773945693E20
-7.662799999999999        -0.29712                 6.4182                   8.047507853806806E20
5.4555                    5.4011                   6.4082                   7.971183093042221E20
-0.37476                  -7.6761                  6.3982                   7.881924942686615E20
-4.9141                   5.919699999999999        6.3882                   7.857772466323769E20
7.630399999999999         -1.0467                  6.3782                   7.894553498219216E20
-6.3402                   -4.387199999999999       6.3682                   7.820858898568146E20
1.7133999999999998        7.5258                   6.3582                   7.81935540490677E20
3.8243                    -6.7138                  6.3482                   7.845497151180793E20
-7.362799999999999        2.3698999999999995       6.3382                   7.827822144148286E20
7.0374                    3.2295                   6.3282                   7.762388114423929E20
-3.0108                   -7.1425                  6.3182                   7.730593365684653E20
-2.6074                   7.3081                   6.3082                   7.687853948568016E20
6.8663                    -3.6314                  6.298099999999999        7.893650959112405E20
-7.5238                   -1.9625                  6.288099999999999        7.698462935362398E20
4.2265                    6.5362                   6.278099999999999        7.782109367811652E20
1.2999                    -7.6825                  6.2681                   7.699094221718331E20
-6.1543                   4.7917                   6.2581                   7.624174708268373E20
7.7827                    0.62461                  6.2481                   7.764747847387235E20
-5.3223                   -5.723599999999999       6.2381                   7.613665847836144E20
0.058313                  7.823499999999999        6.2281                   7.661566391488575E20
5.247                     -5.8141                  6.2181                   7.62626676030418E20
-7.804299999999999        0.74357                  6.2081                   7.640300916284129E20
6.263199999999999         4.728199999999999        6.1981                   7.627746208126918E20
-1.4259                   -7.7249                  6.1881                   7.597485001665445E20
-4.1709                   6.666                    6.1781                   7.661684955760093E20
7.585799999999999         -2.1                     6.1681                   7.619442333916206E20
-7.019                    -3.5793                  6.1581                   7.61772262491932E20
2.7605999999999997        7.3877999999999995       6.1481                   7.550581106846951E20
2.9577                    -7.3196                  6.138099999999999        7.574845864411646E20
-7.1322                   3.4025999999999996       6.128099999999999        7.574558203495445E20
7.564899999999999         2.3109999999999995       6.118099999999999        7.497019161475348E20
-4.021                    -6.820799999999999       6.108099999999999        7.466710166203246E20
-1.6439999999999997       7.7531                   6.098                    7.415964816514409E20
6.455699999999999         -4.6109                  6.088                    7.539047284325026E20
-7.8824                   -0.9617599999999998      6.078                    7.459100187335034E20
5.167599999999999         6.0395                   6.068                    7.528284938122381E20
0.26947                   -7.9516                  6.058                    7.418651952427632E20
-5.5752                   5.686699999999999        6.048                    7.403013856243561E20
7.9599                    -0.42754999999999993     6.038                    7.496746991121564E20
-6.163999999999999        -5.066399999999999       6.028                    7.342928233927424E20
1.1239                    7.907                    6.018                    7.415258692969111E20
4.5166                    -6.595799999999999       6.008                    7.406267147645092E20
-7.7931                   1.8143                   5.998                    7.396828845363768E20
6.9785                    3.9299999999999997       5.9879999999999995       7.33080075339697E20
-2.4932999999999996       -7.618899999999999       5.977999999999999        7.372007876706674E20
-3.311                    7.3088999999999995       5.967999999999999        7.361073099370115E20
7.3854                    -3.1557                  5.957999999999999        7.488015204979279E20
-7.5844                   -2.6643                  5.9479999999999995       7.312121733549872E20
3.7962999999999996        7.0943                   5.937999999999999        7.39228262990439E20
1.9947                    -7.802599999999999       5.928                    7.296047975519486E20
-6.747499999999999        4.41                     5.918                    7.316108173824979E20
7.9616                    1.3073                   5.908                    7.376134032823652E20
-4.992099999999999        -6.3477                  5.8979                   7.246105419954258E20
-0.6072999999999998       8.06                     5.8879                   7.166537310197217E20
5.897599999999999         -5.5379                  5.8779                   7.317970425302632E20
-8.0968                   0.09985199999999998      5.8679                   7.27266784608945E20
6.0431                    5.400499999999999        5.8579                   7.286144133311937E20
-0.8087799999999999       -8.0714                  5.8479                   7.21723262295389E20
-4.8601                   6.5037                   5.837899999999999        7.212772006261673E20
7.983899999999999         -1.514                   5.827899999999999        7.343837567790972E20
-6.915899999999999        -4.280499999999999       5.817899999999999        7.179313750222306E20
2.2101                    7.8348                   5.807899999999999        7.166755635777823E20
3.6658999999999997        -7.2764                  5.797899999999999        7.184874247753471E20
-7.624899999999999        2.8916                   5.787899999999999        7.165476273960364E20
7.582199999999999         3.0208999999999997       5.7779                   7.15931560443132E20
-3.5533                   -7.3556                  5.7679                   7.150581841179564E20
-2.3506                   7.830799999999999        5.7579                   7.118397546610166E20
7.0289                    -4.19                    5.7479                   7.147494257273643E20
-8.0201                   -1.6597999999999997      5.7379                   7.079088665340851E20
4.7967                    6.647099999999999        5.7279                   7.138950577217505E20
