% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:17
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
27.989                    5.725199999999999        52.648                   1.0317875402487237E19
-16.835                   -23.216999999999995      52.589                   1.02637652434049E19
-3.2814                   28.6                     52.529                   1.0202151491071257E19
21.821                    -18.944                  52.469                   1.0150616296395657E19
-28.994999999999997       -0.7742099999999998      52.409                   1.0094460974062993E19
20.934999999999995        20.232                   52.349                   1.0042878956013455E19
-1.7768                   -29.166999999999998      52.289                   9.980225440302565E18
-18.458999999999996       22.79                    52.229                   9.92679374870424E18
29.110999999999997        -4.3515                  52.169                   9.879953015406655E18
-24.492999999999995       -16.515                  52.109                   9.824100297847247E18
6.929399999999999         28.825                   52.049                   9.784266009298495E18
14.412                    -26.026999999999997      51.989                   9.718545880531167E18
-28.306999999999995       9.489399999999998        51.929                   9.67675964720853E18
27.378                    12.166                   51.869                   9.622878943163558E18
-12.010999999999997       -27.559999999999995      51.80899999999999        9.572342811313166E18
-9.7933                   28.531999999999996       51.75                    9.529608990001504E18
26.585                    -14.473                  51.69                    9.481261114390477E18
-29.478                   -7.3106                  51.63                    9.436051899179258E18
16.854                    25.386999999999997       51.57                    9.381875224154317E18
4.7369                    -30.204                  51.51                    9.34248152492063E18
-23.973999999999997       19.135                   51.45                    9.290201485545556E18
30.703999999999997        2.0918                   51.39                    9.249455622475612E18
-21.296                   -22.354999999999997      51.33                    9.2029605754007419E18
0.60436                   30.968                   51.27                    9.1582499105062605E18
20.538                    -23.317                  51.21                    9.1160941967748362E18
-30.992999999999995       3.3305999999999996       51.15                    9.0744900501478871E18
25.182                    18.537999999999997       51.09                    9.03270711334848E18
-6.065299999999999        -30.775                  51.03                    8.9872541945770066E18
-16.366999999999997       26.872999999999998       50.96999999999999        8.9486185821517117E18
30.314                    -8.786699999999998       50.911                   8.9037399438731807E18
-28.373999999999995       -14.04                   50.851                   8.8654029037751091E18
11.472999999999999        29.609                   50.791                   8.8232405655966515E18
11.575999999999999        -29.672                  50.731                   8.7823309002767862E18
-28.664                   14.102                   50.671                   8.7440432089815204E18
30.753                    8.9907                   50.611                   8.706139692364628E18
-16.652                   -27.482999999999997      50.551                   8.670071084057726E18
-6.304599999999999        31.606                   50.491                   8.6311592487959491E18
26.073999999999998        -19.102                  50.431                   8.5905170084928543E18
-32.222                   -3.5377                  50.371                   8.551105097478274E18
21.431                    24.444                   50.311                   8.5120330619021896E18
0.71118                   -32.593                  50.25099999999999        8.4782727866341786E18
-22.605                   23.619                   50.190999999999995       8.4365472776103639E18
32.71399999999999         -2.1531                  50.13099999999999        8.4040395406412022E18
-25.648                   -20.568                  50.07099999999999        8.3685222312412293E18
5.0328                    32.581                   50.012                   8.3364570402871276E18
18.348                    -27.498999999999995      49.952                   8.2980083418115492E18
-32.192                   7.9051                   49.892                   8.269540679308885E18
29.155999999999995        15.96                    49.832                   8.2302120394191718E18
-10.746999999999998       -31.547999999999995      49.772                   8.1929496096704164E18
-13.421999999999999       30.603999999999996       49.712                   8.1614519979216005E18
30.650999999999996        -13.536                  49.652                   8.1220764847620987E18
-31.827999999999996       -10.750999999999998      49.592                   8.0951518733404406E18
16.248999999999995        29.505                   49.53199999999999        8.0596393628177746E18
7.9692                    -32.818                  49.471999999999994       8.0316503696484577E18
-28.117                   18.864                   49.41199999999999        8.0016590715645829E18
33.562                    5.095799999999999        49.35199999999999        7.9634910100708485E18
-21.36                    -26.496                  49.291999999999994       7.932339835435774E18
-2.1531                   34.05199999999999        49.23199999999999        7.9017649079585997E18
24.651999999999997        -23.714                  49.173                   7.870766081841194E18
-34.28199999999999        0.8363599999999999       49.113                   7.8453953710305751E18
25.908                    22.597                   49.053                   7.8073182784334162E18
-3.8493999999999997       -34.24799999999999       48.993                   7.7771609221976433E18
-20.346                   27.922                   48.933                   7.7480771996877681E18
33.94599999999999         -6.8624                  48.873                   7.7211371427621376E18
-29.738999999999997       -17.914                  48.813                   7.6917859573913078E18
9.851599999999998         33.378                   48.75299999999999        7.6659358490964337E18
15.319                    -31.342                  48.69299999999999        7.6298083487453665E18
-32.545                   12.793                   48.632999999999996       7.6069585426856038E18
32.717                    12.58                    48.57299999999999        7.5707652954904433E18
-15.663999999999998       -31.449999999999996      48.51299999999999        7.54517549802163E18
-9.7174                   33.85                    48.452999999999996       7.5218820396336865E18
30.100999999999996        -18.439                  48.392999999999994       7.4904628943535636E18
-34.732                   -6.7521                  48.334                   7.4722126108797348E18
21.098                    28.504999999999995       48.274                   7.4382418838108549E18
3.7067999999999994        -35.351                  48.214                   7.408343988264193E18
-26.674                   23.617                   48.154                   7.3814710593655429E18
35.70199999999999         0.60478                  48.094                   7.352451215967404E18
-25.974999999999998       -24.617999999999995      48.034                   7.3316820702851338E18
2.5301999999999993        35.779                   47.97399999999999        7.3024744591886705E18
22.351999999999997        -28.154                  47.913999999999994       7.2702643388604058E18
-35.577999999999996       5.6736                   47.85399999999999        7.2534110320815872E18
30.133                    19.893                   47.79399999999999        7.2246061435188029E18
-8.8009                   -35.1                    47.733999999999995       7.2045140023479183E18
-17.258                   31.896                   47.67399999999999        7.1732361129480643E18
34.345                    -11.886999999999999      47.61399999999999        7.1501634396141967E18
-33.42699999999999        -14.465                  47.553999999999995       7.1243929178919199E18
14.907999999999998        33.31699999999999        47.49399999999999        7.0961885232353167E18
11.536999999999999        -34.71099999999999       47.435                   7.0733284530734152E18
-32.022                   17.839999999999996       47.375                   7.05189492126797E18
35.73799999999999         8.4939                   47.315                   7.0227422164383437E18
-20.658                   -30.466999999999995      47.255                   7.0045893169304105E18
-5.3593                   36.496                   47.19499999999999        6.9865274843564646E18
28.664                    -23.339                  47.13499999999999        6.9593586487246623E18
-36.977                   -2.157                   47.074999999999996       6.9372771113919539E18
25.862                    26.623                   47.01499999999999        6.9089404710376069E18
-1.0884                   -37.175999999999995      46.95499999999999        6.8865701835612559E18
-24.359                   28.205                   46.894999999999996       6.8620571341986068E18
37.087999999999994        -4.352                   46.834999999999994       6.8406081611267922E18
-30.348                   -21.888                  46.77499999999999        6.8223177193215273E18
7.608199999999999         36.712                   46.714999999999996       6.7977893160789924E18
19.226999999999997        -32.274                  46.655                   6.7763915380181453E18
-36.049                   10.830999999999998       46.596                   6.7551681439700869E18
33.965                    16.396                   46.536                   6.7296451694006036E18
-13.996                   -35.102                  46.47599999999999        6.7114113794107464E18
-13.415999999999999       35.406                   46.41599999999999        6.6861086353436631E18
33.875                    -17.077999999999996      46.355999999999995       6.6672451797809121E18
-36.584                   -10.309                  46.29599999999999        6.6468452342439629E18
20.050999999999995        32.376                   46.23599999999999        6.621226841865728E18
7.098499999999999         -37.489                  46.175999999999995       6.6074274259800934E18
-30.614999999999995       22.891                   46.11599999999999        6.5858323793482803E18
38.11                     3.8082                   46.05599999999999        6.5657627622002708E18
-25.576                   -28.604                  45.995999999999995       6.544216631935146E18
-0.46359999999999996      38.44                    45.93599999999999        6.5244596337545728E18
26.357                    -28.084                  45.876                   6.4980268556784312E18
-38.47599999999999        2.9096                   45.816                   6.4818150097060352E18
30.391999999999996        23.888999999999996       45.757                   6.4569866751307264E18
-6.2853                   -38.214                  45.697                   6.4418574611486863E18
-21.217                   32.483                   45.63699999999999        6.4228462217891758E18
37.654999999999994        -9.6371                  45.57699999999999        6.4065902824706775E18
-34.337                   -18.363                  45.516999999999996       6.3857552824019896E18
12.939                    36.8                     45.456999999999994       6.3660130086501847E18
15.345                    -35.94                   45.39699999999999        6.3427525349047931E18
-35.655                   16.164                   45.336999999999996       6.3277492467981507E18
37.275                    12.188                   45.276999999999994       6.304212487179692E18
-19.286999999999995       -34.22599999999999       45.21699999999999        6.2860854204438118E18
-8.9133                   38.333                   45.157                   6.2666820725713275E18
32.52199999999999         -22.282999999999998      45.097                   6.2515188983675976E18
-39.101                   -5.5470999999999995      45.037                   6.2377123879634616E18
25.128                    30.555                   44.977                   6.2101175792471736E18
2.1147                    -39.572                  44.91799999999999        6.1959923997364767E18
-28.337999999999997       27.797999999999995       44.85799999999999        6.1759040944498442E18
39.741                    -1.3575999999999997      44.797999999999995       6.1599200138101801E18
-30.272                   -25.887                  44.73799999999999        6.1452104477133271E18
4.8431                    39.604                   44.67799999999999        6.1273056696877558E18
23.219999999999995        -32.529                  44.617999999999995       6.1082708565776835E18
-39.159                   8.3147                   44.55799999999999        6.0931462303890391E18
34.549                    20.355                   44.49799999999999        6.0728333623401503E18
-11.745                   -38.41                   44.437999999999995       6.061123704381525E18
-17.313                   36.316                   44.378                   6.0411218697658798E18
37.35799999999999         -15.108                  44.318                   6.0234761772602798E18
-37.814                   -14.117999999999999      44.258                   6.0064620142033848E18
18.376                    36.012                   44.198                   5.9920544724914872E18
10.792999999999997        -39.03                   44.138                   5.9705909761631334E18
-34.378                   21.522999999999996       44.078                   5.9551091343074253E18
39.95199999999999         7.363199999999999        44.01899999999999        5.9365819015247278E18
-24.524999999999995       -32.467999999999996      43.958999999999996       5.9234708045766953E18
-3.8543999999999996       40.572                   43.898999999999994       5.9088211355787971E18
30.296                    -27.356                  43.83899999999999        5.8900423561072343E18
-40.882                   -0.2936                  43.778999999999996       5.8778671572533484E18
29.994                    27.876                   43.718999999999994       5.8588283997879757E18
-3.2918999999999996       -40.87899999999999       43.659                   5.8439346260372408E18
-25.224999999999998       32.417                   43.599                   5.8248144103156163E18
40.56                     -6.8744                  43.539                   5.8112700080039086E18
-34.604                   -22.362999999999996      43.479                   5.7955574620210033E18
10.425999999999998        39.925999999999995       43.419                   5.7808333835366994E18
19.310999999999996        -36.538                  43.359                   5.762654920739881E18
-38.98                    13.919                   43.299                   5.7519894147289733E18
38.202                    16.091                   43.239                   5.7339056762429379E18
-17.326                   -37.72699999999999       43.17999999999999        5.7175168493182054E18
-12.727999999999998       39.582                   43.11999999999999        5.7037010512919798E18
36.176                    -20.619                  43.059999999999995       5.6864114159134157E18
-40.664                   -9.2464                  42.99999999999999        5.6722502727144571E18
23.772999999999996        34.337                   42.94                    5.6587565936036987E18
5.672699999999999         -41.437999999999995      42.88                    5.6474969465322783E18
-32.221                   26.762999999999998       42.82                    5.6285122965898711E18
41.898                    2.0341                   42.76                    5.6202104652847155E18
-29.563                   -29.844999999999995      42.7                     5.6039021918572001E18
1.6414                    42.037                   42.64                    5.5900495602402417E18
27.225                    -32.152                  42.58                    5.571129707297534E18
-41.853                   5.3255                   42.52                    5.5591911065369846E18
34.508                    24.379                   42.46                    5.540924630020823E18
-8.989799999999999        -41.345                  42.4                     5.5279972007343852E18
-21.329                   36.61099999999999        42.340999999999994       5.5164592852125798E18
40.515                    -12.606                  42.28099999999999        5.503901930476672E18
-38.443                   -18.098                  42.221                   5.4869193616911913E18
16.145                    39.368                   42.160999999999994       5.4752151161417769E18
14.709                    -39.989999999999995      42.101                   5.4593990872309658E18
-37.910999999999994       19.579                   42.041                   5.445933958918615E18
41.237                    11.186999999999998       41.981                   5.4312713434215291E18
-22.881                   -36.154                  41.921                   5.4207343339033047E18
-7.5599                   42.172                   41.861                   5.4066081231574856E18
34.10799999999999         -26.024999999999995      41.801                   5.3929571079278008E18
-42.788                   -3.8544999999999994      41.741                   5.3838747682312622E18
28.985999999999997        31.787999999999997       41.681                   5.3635143802663782E18
0.099217                  -43.077                  41.621                   5.3575129212374968E18
-29.210999999999995       31.739                   41.561                   5.3383540700142049E18
43.035999999999994        -3.6771                  41.501999999999995       5.3290291431163566E18
-34.263                   -26.394                  41.44199999999999        5.3179751261684306E18
7.445199999999999         42.66299999999999        41.382                   5.3024657745344E18
23.359                    -36.536                  41.322                   5.2847553117654077E18
-41.959                   11.175999999999998       41.262                   5.2799498027132969E18
38.539                    20.128999999999998       41.202                   5.2610392571745587E18
-14.84                    -40.928                  41.142                   5.2532256448711485E18
-16.726                   40.25599999999999        41.082                   5.2402264855098255E18
39.57699999999999         -18.409                  41.022                   5.2237401679164324E18
-41.671                   -13.176                  40.962                   5.2158734044233748E18
21.855                    37.91299999999999        40.902                   5.2028208023736177E18
9.506899999999998         -42.773                  40.842                   5.1878265602727793E18
-35.949                   25.15                    40.782                   5.1744540160341135E18
43.551                    5.745599999999999        40.722                   5.1657760320217272E18
-28.267999999999997       -33.697                  40.662                   5.1496944122972498E18
-1.9209                   43.99699999999999        40.603                   5.1455173084214057E18
31.174999999999997        -31.184                  40.543                   5.1286607780002673E18
-44.10699999999999        1.9376999999999998       40.483                   5.1234449143754813E18
33.873999999999995        28.399999999999995       40.423                   5.1075822440123146E18
-5.8008                   -43.876999999999995      40.363                   5.0958041436252303E18
-25.392999999999997       36.31699999999999        40.303                   5.0820680600920156E18
43.30799999999999         -9.638199999999998       40.243                   5.0729737080302991E18
-38.49199999999999        -22.175                  40.183                   5.0590083412015432E18
13.419999999999998        42.40299999999999        40.123                   5.0504465751196385E18
18.77                     -40.381                  40.063                   5.0343211044827812E18
-41.167                   17.116999999999997       40.003                   5.0269021978789888E18
41.969                    15.204                   39.943                   5.0154740461799905E18
-20.701                   -39.608                  39.883                   5.0019841595159132E18
-11.504999999999999       43.241                   39.823                   4.9897440860740055E18
37.736999999999995        -24.142                  39.764                   4.9787785469921946E18
-44.186                   -7.6985                  39.704                   4.967416150148609E18
27.413                    35.565999999999995       39.644                   4.9581387097359104E18
3.8150999999999997        -44.795                  39.584                   4.9469026322614313E18
-33.11                    30.488999999999997       39.524                   4.9321903453865646E18
45.062                    -0.11603999999999999     39.464                   4.9301564737060147E18
-33.34499999999999        -30.389                  39.404                   4.9159725813512632E18
4.0646                    44.984                   39.344                   4.9055200131803156E18
27.421                    -35.957                  39.284                   4.8894139123584276E18
-44.559                   8.0002                   39.224                   4.8834864635569367E18
38.304                    24.228                   39.164                   4.8718570478206894E18
-11.891999999999998       -43.788999999999994      39.104                   4.8630816469034578E18
-20.832999999999995       40.367                   39.044                   4.8509993324092252E18
42.678                    -15.710999999999999      38.984                   4.8437338039464776E18
-42.129                   -17.263                  38.925                   4.8285729957514281E18
19.425                    41.234                   38.865                   4.8179615482507817E18
13.545                    -43.575                  38.805                   4.8100303088724562E18
-39.466                   23.006999999999998       38.745                   4.8002940277724908E18
44.691                    9.7047                   38.685                   4.7870456324929495E18
-26.428                   -37.386                  38.625                   4.7779340380793006E18
-5.7731                   45.468999999999994       38.565                   4.7679239780578191E18
35.00899999999999         -29.66                   38.505                   4.7545481437225697E18
-45.9                     -1.7797                  38.445                   4.7480527055931136E18
32.679                    32.353                   38.385                   4.7368631089877924E18
-2.2448                   -45.97999999999999       38.325                   4.7287280156503101E18
-29.436                   35.459                   38.265                   4.7174087195044936E18
45.706                    -6.2696                  38.205                   4.7091436184324024E18
-37.978                   -26.278999999999996      38.145                   4.6997613192297492E18
10.263                    45.08                    38.085                   4.6873539968399749E18
22.907                    -40.215999999999994      38.026                   4.6756919380401633E18
-44.102999999999994       14.194999999999999       37.966                   4.6718426866037893E18
42.154                    19.344999999999995       37.906                   4.6564500068235479E18
-18.035                   -42.784                  37.846                   4.6470804717897441E18
-15.617999999999999       43.776                   37.786                   4.6395632939712092E18
41.12899999999999         -21.752                  37.726                   4.6297893827979643E18
-45.068                   -11.756                  37.666                   4.6222486638782515E18
25.316999999999997        39.152                   37.606                   4.6116402249875855E18
7.7867                    -46.017999999999994      37.546                   4.6017120074498888E18
-36.864                   28.702                   37.486                   4.5879886081573238E18
46.619                    3.7414                   37.426                   4.5820538297595075E18
-31.879999999999995       -34.28399999999999       37.366                   4.5748848468902236E18
0.34928999999999993       46.86299999999999        37.30599999999999        4.5666713824715003E18
31.43                     -34.826                  37.245999999999995       4.5532246806094479E18
-46.748                   4.453999999999999        37.187                   4.5484295801680205E18
37.517                    28.321999999999996       37.127                   4.536498902142335E18
-8.5411                   -46.27199999999999       37.067                   4.5280933250307195E18
-24.984                   39.929                   37.007                   4.5194064623646766E18
45.43899999999999         -12.579                  36.947                   4.5111404926079647E18
-42.044                   -21.44                   36.887                   4.4986127993806172E18
16.536                    44.253                   36.827                   4.4926814568740403E18
17.717                    -43.844                  36.767                   4.4825124383518802E18
-42.722                   20.382                   36.707                   4.4740405515033518E18
45.314                    13.842999999999998       36.647                   4.4672872290680018E18
-24.086                   -40.85699999999999       36.587                   4.4589295468270177E18
-9.8477                   46.441                   36.526999999999994       4.4493855719551171E18
38.669                    -27.618999999999996      36.46699999999999        4.4377264741032801E18
-47.216                   -5.760999999999999       36.40699999999999        4.4322191444533386E18
30.953999999999997        36.176                   36.348                   4.4173265184744381E18
1.6141                    -47.629999999999995      36.288                   4.4133232823561544E18
-33.396                   34.063                   36.228                   4.4069151078545684E18
47.67999999999999         -2.561                   36.168                   4.4002464969532232E18
-36.922                   -30.348                  36.108                   4.3880047573823498E18
6.732399999999999         47.363                   36.048                   4.3783499328653783E18
27.053999999999995        -39.50899999999999       35.988                   4.3719144628611845E18
-46.681                   10.868                   35.928                   4.3619437826759132E18
41.801                    23.541                   35.868                   4.3520185165234632E18
-14.934999999999999       -45.63699999999999       35.80799999999999        4.3474945856069366E18
-19.833                   43.78                    35.74799999999999        4.3416414682889411E18
44.238                    -18.903                  35.687999999999995       4.3283970313098875E18
-45.43099999999999        -15.959                  35.62799999999999        4.3210147061369661E18
22.74                     42.49499999999999        35.56799999999999        4.3139419443372052E18
11.947999999999999        -46.738                  35.509                   4.3075600228429051E18
-40.418                   26.416                   35.449                   4.2953130185968466E18
47.68999999999999         7.830499999999999        35.389                   4.2902261249177887E18
-29.902999999999995       -38.022999999999996      35.329                   4.2823633215213942E18
-3.6377                   48.278999999999996       35.269                   4.2740275714715607E18
35.326                    -33.172                  35.209                   4.2664181274133724E18
-48.5                     0.59811                  35.149                   4.2589338740756408E18
36.198                    32.349                   35.089                   4.243852227398548E18
-4.8446                   -48.348                  35.029                   4.240805097531563E18
-29.111999999999995       38.957                   34.968999999999994       4.2318992695419284E18
47.82399999999999         -9.0689                  34.90899999999999        4.2255017859244841E18
-41.425999999999995       -25.64                   34.84899999999999        4.2188052367045473E18
13.238                    46.93                    34.788999999999994       4.2107729338236544E18
21.959                    -43.586                  34.72899999999999        4.2012653469013422E18
-45.672999999999995       17.321                   34.669                   4.1975128240591396E18
45.416999999999994        18.095                   34.61                    4.1869837204061389E18
-21.285                   -44.06                   34.55                    4.1786448795876055E18
-14.08                    46.90699999999999        34.49                    4.1721354723138488E18
42.103                    -25.098                  34.43                    4.1612950428453883E18
-48.04                    -9.9421                  34.37                    4.1595551868354529E18
28.732                    39.816                   34.31                    4.1473432857023068E18
5.7138                    -48.809                  34.24999999999999        4.1436527622081034E18
-37.215                   32.158                   34.18999999999999        4.1320325981332536E18
49.205                    1.4272                   34.129999999999995       4.125993940557696E18
-35.348                   -34.319                  34.06999999999999        4.1190639991739996E18
2.8847999999999994        49.22399999999999        34.00999999999999        4.113512939877824E18
31.149                    -38.277                  33.949999999999996       4.1034960226180065E18
-48.865                   7.189199999999999        33.88999999999999        4.1021250000411325E18
40.922                    27.729999999999997       33.83                    4.0904613410210028E18
-11.453                   -48.129                  33.771                   4.0817197561417928E18
-24.086                   43.261                   33.711                   4.0754987819663683E18
47.020999999999994        -15.642                  33.651                   4.0712563500069857E18
-45.27499999999999        -20.245                  33.591                   4.0642851313375514E18
19.726                    45.548                   33.53099999999999        4.0547671821933583E18
16.234999999999996        -46.948                  33.47099999999999        4.0468823774905088E18
-43.72                    23.671                   33.410999999999994       4.038483029728576E18
48.266                    12.088                   33.35099999999999        4.0318465373551503E18
-27.446                   -41.54999999999999       33.29099999999999        4.0256532509036908E18
-7.8348                   49.217                   33.230999999999995       4.0198502616014961E18
39.054                    -31.023999999999997      33.17099999999999        4.0119686105855708E18
-49.79299999999999        -3.5075999999999996      33.111                   4.0050083215055652E18
34.374                    36.25                    33.051                   3.9964611755229363E18
-0.86038                  -49.988                  32.991                   3.9910480720612864E18
